
Initialized RTC: 0x01Dev config complete
SCAN START
RSSI: -69 [da:00:55:18:09:9c]
RSSI: -70 [da:00:55:18:09:9c]
RSSI: -75 [da:00:55:35:09:ec]
RSSI: -71 [da:00:55:35:09:ec]
RSSI: -67 [da:00:55:44:0a:1c]
RSSI: -70 [da:00:55:51:0a:3c]
RSSI: -68 [da:00:55:51:0a:3c]
RSSI: -74 [da:00:55:61:0a:6c]
RSSI: -71 [da:00:55:61:0a:6c]
RSSI: -72 [da:00:55:70:0a:9c]
RSSI: -71 [da:00:55:7d:0a:bc]
RSSI: -70 [da:00:55:7d:0a:bc]
RSSI: -70 [da:00:55:8d:0a:ec]
RSSI: -73 [da:00:55:a9:0b:4c]
RSSI: -76 [da:00:55:a9:0b:4c]
RSSI: -81 [da:00:55:b9:0b:7c]
RSSI: -81 [da:00:55:c8:0b:ac]
RSSI: -77 [da:00:55:d5:0b:cc]
RSSI: -74 [da:00:55:d5:0b:cc]
RSSI: -74 [da:00:55:f4:0c:2c]
RSSI: -75 [da:00:55:f4:0c:2c]
RSSI: -75 [da:00:56:01:0c:4c]
RSSI: -81 [da:00:56:11:0c:7c]
RSSI: -81 [da:00:56:11:0c:7c]
RSSI: -71 [da:00:56:2d:0c:cc]
RSSI: -73 [da:00:56:3d:0c:fc]
RSSI: -70 [da:00:56:3d:0c:fc]
RSSI: -75 [da:00:56:4c:0d:2c]
RSSI: -73 [da:00:56:4c:0d:2c]
RSSI: -73 [da:00:56:4c:0d:2c]
RSSI: -73 [da:00:56:59:0d:5c]
RSSI: -74 [da:00:56:69:0d:8c]
RSSI: -75 [da:00:56:69:0d:8c]
RSSI: -83 [da:00:56:78:0d:bc]
RSSI: -71 [da:00:56:78:0d:bc]
RSSI: -75 [da:00:56:85:0d:dc]
RSSI: -78 [da:00:56:85:0d:dc]
RSSI: -73 [da:00:56:95:0e:0c]
RSSI: -77 [da:00:56:95:0e:0c]
RSSI: -70 [da:00:56:a5:0e:3c]
RSSI: -72 [da:00:56:a5:0e:3c]
RSSI: -75 [da:00:56:b1:0e:5c]
RSSI: -74 [da:00:56:b1:0e:5c]
RSSI: -73 [da:00:56:b1:0e:5c]
RSSI: -76 [da:00:56:c1:0e:8c]
RSSI: -74 [da:00:56:d1:0e:bc]
RSSI: -78 [da:00:56:d1:0e:bc]
RSSI: -75 [da:00:56:dd:0e:ec]
RSSI: -75 [da:00:56:dd:0e:ec]
RSSI: -80 [da:00:56:ed:0f:1c]
RSSI: -80 [da:00:56:fd:0f:3c]
RSSI: -81 [da:00:57:09:0f:6c]
RSSI: -79 [da:00:57:09:0f:6c]
RSSI: -78 [da:00:57:29:0f:cc]
RSSI: -76 [da:00:57:36:0f:ec]
RSSI: -76 [da:00:57:36:0f:ec]
RSSI: -73 [da:00:57:46:10:1c]
RSSI: -73 [da:00:57:46:10:1c]
RSSI: -72 [da:00:57:62:10:6c]
RSSI: -74 [da:00:57:62:10:6c]
RSSI: -71 [da:00:57:72:10:9c]
RSSI: -71 [da:00:57:81:10:cc]
RSSI: -68 [da:00:57:81:10:cc]
RSSI: -71 [da:00:57:8e:10:ec]
RSSI: -68 [da:00:57:8e:10:ec]
RSSI: -71 [da:00:57:9e:11:1c]
RSSI: -68 [da:00:57:ae:11:4c]
RSSI: -70 [da:00:57:ae:11:4c]
RSSI: -69 [da:00:57:ba:11:6c]
RSSI: -71 [da:00:57:ca:11:9c]
RSSI: -70 [da:00:57:ca:11:9c]
RSSI: -69 [da:00:57:da:11:cc]
RSSI: -72 [da:00:57:da:11:cc]
RSSI: -73 [da:00:57:da:11:cc]
RSSI: -67 [da:00:57:e6:11:fc]
RSSI: -71 [da:00:57:f6:12:2c]
RSSI: -67 [da:00:57:f6:12:2c]
RSSI: -79 [da:00:58:06:12:5c]
RSSI: -72 [da:00:58:06:12:5c]
RSSI: -72 [da:00:58:06:12:5c]
RSSI: -81 [da:00:58:13:12:7c]
RSSI: -67 [da:00:58:23:12:ac]
RSSI: -80 [da:00:58:23:12:ac]
RSSI: -73 [da:00:58:32:12:dc]
RSSI: -67 [da:00:58:32:12:dc]
RSSI: -73 [da:00:58:3f:12:fc]
RSSI: -73 [da:00:58:3f:12:fc]
RSSI: -74 [da:00:58:4f:13:2c]
RSSI: -70 [da:00:58:4f:13:2c]
RSSI: -69 [da:00:58:5e:13:5c]
RSSI: -70 [da:00:58:5e:13:5c]
RSSI: -67 [da:00:58:6b:13:7c]
RSSI: -66 [da:00:58:7b:13:ac]
RSSI: -69 [da:00:58:8b:13:dc]
RSSI: -66 [da:00:58:8b:13:dc]
RSSI: -70 [da:00:58:97:13:fc]
RSSI: -65 [da:00:58:a7:14:2c]
RSSI: -65 [da:00:58:a7:14:2c]
RSSI: -72 [da:00:58:a7:14:2c]
RSSI: -68 [da:00:58:b7:14:5c]
RSSI: -71 [da:00:58:c4:14:8c]
RSSI: -67 [da:00:58:c4:14:8c]
RSSI: -68 [da:00:58:d3:14:bc]
RSSI: -66 [da:00:58:d3:14:bc]
RSSI: -69 [da:00:58:e3:14:ec]
RSSI: -68 [da:00:58:f0:15:0c]
RSSI: -69 [da:00:59:00:15:3c]
RSSI: -75 [da:00:59:10:15:6c]
RSSI: -74 [da:00:59:1c:15:8c]
RSSI: -75 [da:00:59:1c:15:8c]
RSSI: -78 [da:00:59:2c:15:bc]
RSSI: -74 [da:00:59:48:16:1c]
RSSI: -75 [da:00:59:48:16:1c]
RSSI: -78 [da:00:59:58:16:4c]
RSSI: -74 [da:00:59:68:16:7c]
RSSI: -79 [da:00:59:75:00:0c]
RSSI: -78 [da:00:59:75:00:0c]
RSSI: -73 [da:00:59:75:00:0c]
RSSI: -76 [da:00:59:85:00:2c]
RSSI: -76 [da:00:59:a1:00:8c]
RSSI: -81 [da:00:59:a1:00:8c]
RSSI: -72 [da:00:59:b1:00:bc]
RSSI: -72 [da:00:59:b1:00:bc]
RSSI: -72 [da:00:59:b1:00:bc]
RSSI: -75 [da:00:59:c1:00:ec]
RSSI: -70 [da:00:59:c1:00:ec]
RSSI: -73 [da:00:59:ce:01:0c]
RSSI: -69 [da:00:59:ce:01:0c]
RSSI: -72 [da:00:59:de:01:3c]
RSSI: -69 [da:00:59:ed:01:6c]
RSSI: -70 [da:00:59:ed:01:6c]
RSSI: -68 [da:00:59:fa:01:8c]
RSSI: -70 [da:00:5a:0a:01:bc]
RSSI: -68 [da:00:5a:0a:01:bc]
RSSI: -67 [da:00:5a:1a:01:ec]
RSSI: -70 [da:00:5a:1a:01:ec]
RSSI: -69 [da:00:5a:26:02:1c]
RSSI: -73 [da:00:5a:36:02:4c]
RSSI: -71 [da:00:5a:36:02:4c]
RSSI: -71 [da:00:5a:46:02:7c]
RSSI: -72 [da:00:5a:46:02:7c]
RSSI: -68 [da:00:5a:53:02:9c]
RSSI: -68 [da:00:5a:53:02:9c]
RSSI: -68 [da:00:5a:63:02:cc]
RSSI: -65 [da:00:5a:63:02:cc]
RSSI: -65 [da:00:5a:73:02:fc]
RSSI: -63 [da:00:5a:7f:03:2c]
RSSI: -66 [da:00:5a:8f:03:5c]
RSSI: -66 [da:00:5a:8f:03:5c]
RSSI: -65 [da:00:5a:8f:03:5c]
RSSI: -64 [da:00:5a:9f:03:8c]
RSSI: -70 [da:00:5a:9f:03:8c]
RSSI: -68 [da:00:5a:ac:03:ac]
RSSI: -85 [da:00:5a:bc:03:dc]
RSSI: -79 [da:00:5a:bc:03:dc]
RSSI: -68 [da:00:5a:cb:04:0c]
RSSI: -65 [da:00:5a:cb:04:0c]
RSSI: -62 [da:00:5a:d8:04:2c]
RSSI: -61 [da:00:5a:e8:04:5c]
RSSI: -58 [da:00:5a:e8:04:5c]
RSSI: -56 [da:00:5a:f8:04:8c]
RSSI: -55 [da:00:5a:f8:04:8c]
RSSI: -55 [da:00:5b:05:04:ac]
RSSI: -53 [da:00:5b:05:04:ac]
RSSI: -54 [da:00:5b:15:04:dc]
RSSI: -52 [da:00:5b:15:04:dc]
RSSI: -53 [da:00:5b:24:05:0c]
RSSI: -53 [da:00:5b:24:05:0c]
RSSI: -52 [da:00:5b:31:05:3c]
RSSI: -52 [da:00:5b:31:05:3c]
RSSI: -51 [da:00:5b:41:05:6c]
RSSI: -52 [da:00:5b:51:05:8c]
RSSI: -51 [da:00:5b:51:05:8c]
RSSI: -52 [da:00:5b:5e:05:bc]
RSSI: -52 [da:00:5b:6e:05:ec]
RSSI: -52 [da:00:5b:6e:05:ec]
RSSI: -53 [da:00:5b:6e:05:ec]
RSSI: -52 [da:00:5b:7d:06:1c]
RSSI: -54 [da:00:5b:8a:06:3c]
RSSI: -53 [da:00:5b:8a:06:3c]
RSSI: -55 [da:00:5b:9a:06:6c]
RSSI: -54 [da:00:5b:9a:06:6c]
RSSI: -57 [da:00:5b:aa:06:9c]
RSSI: -57 [da:00:5b:b7:06:cc]
RSSI: -62 [da:00:5b:c7:06:fc]
RSSI: -66 [da:00:5b:d7:07:2c]
RSSI: -72 [da:00:5b:d7:07:2c]
RSSI: -75 [da:00:5b:e3:07:4c]
RSSI: -78 [da:00:5b:e3:07:4c]
RSSI: -66 [da:00:5b:f3:07:7c]
RSSI: -66 [da:00:5c:03:07:ac]
RSSI: -65 [da:00:5c:10:07:cc]
RSSI: -63 [da:00:5c:10:07:cc]
RSSI: -64 [da:00:5c:20:07:fc]
RSSI: -65 [da:00:5c:20:07:fc]
RSSI: -64 [da:00:5c:20:07:fc]
RSSI: -68 [da:00:5c:30:08:2c]
RSSI: -68 [da:00:5c:3c:08:5c]
RSSI: -75 [da:00:5c:3c:08:5c]
RSSI: -75 [da:00:5c:4c:08:8c]
RSSI: -74 [da:00:5c:5c:08:bc]
RSSI: -70 [da:00:5c:69:08:dc]
RSSI: -71 [da:00:5c:69:08:dc]
RSSI: -71 [da:00:5c:79:09:0c]
RSSI: -69 [da:00:5c:89:09:3c]
RSSI: -71 [da:00:5c:96:09:6c]
RSSI: -71 [da:00:5c:96:09:6c]
RSSI: -72 [da:00:5c:96:09:6c]
RSSI: -74 [da:00:5c:a6:09:9c]
RSSI: -73 [da:00:5c:b6:09:cc]
RSSI: -70 [da:00:5c:c2:09:ec]
RSSI: -72 [da:00:5c:c2:09:ec]
RSSI: -69 [da:00:5c:d2:0a:1c]
RSSI: -76 [da:00:5c:ef:0a:6c]
RSSI: -73 [da:00:5c:ff:0a:9c]
RSSI: -73 [da:00:5d:0f:0a:cc]
RSSI: -72 [da:00:5d:0f:0a:cc]
RSSI: -74 [da:00:5d:1c:0a:fc]
RSSI: -74 [da:00:5d:1c:0a:fc]
RSSI: -71 [da:00:5d:1c:0a:fc]
RSSI: -74 [da:00:5d:2c:0b:2c]
RSSI: -77 [da:00:5d:48:0b:7c]
RSSI: -79 [da:00:5d:48:0b:7c]
RSSI: -77 [da:00:5d:58:0b:ac]
RSSI: -77 [da:00:5d:58:0b:ac]
RSSI: -75 [da:00:5d:68:0b:dc]
RSSI: -76 [da:00:5d:75:0b:fc]
RSSI: -74 [da:00:5d:75:0b:fc]
RSSI: -75 [da:00:5d:85:0c:2c]
RSSI: -76 [da:00:5d:95:0c:5c]
RSSI: -77 [da:00:5d:95:0c:5c]
RSSI: -83 [da:00:5d:a2:0c:7c]
RSSI: -81 [da:00:5d:a2:0c:7c]
RSSI: -70 [da:00:5d:c2:0c:dc]
RSSI: -72 [da:00:5d:ce:0d:0c]
RSSI: -70 [da:00:5d:ce:0d:0c]
RSSI: -72 [da:00:5d:df:0d:3c]
RSSI: -75 [da:00:5d:df:0d:3c]
RSSI: -73 [da:00:5d:ef:0d:6c]
RSSI: -72 [da:00:5d:fb:0d:8c]
RSSI: -76 [da:00:5d:fb:0d:8c]
RSSI: -69 [da:00:5e:0b:0d:bc]
RSSI: -73 [da:00:5e:1b:0d:ec]
RSSI: -75 [da:00:5e:1b:0d:ec]
RSSI: -71 [da:00:5e:28:0e:0c]
RSSI: -74 [da:00:5e:28:0e:0c]
RSSI: -71 [da:00:5e:38:0e:3c]
RSSI: -75 [da:00:5e:48:0e:6c]
RSSI: -76 [da:00:5e:55:0e:9c]
RSSI: -85 [da:00:5e:55:0e:9c]
RSSI: -76 [da:00:5e:65:0e:cc]
RSSI: -78 [da:00:5e:65:0e:cc]
RSSI: -81 [da:00:5e:75:0e:fc]
RSSI: -79 [da:00:5e:82:0f:1c]
RSSI: -81 [da:00:5e:92:0f:4c]
RSSI: -87 [da:00:5e:a2:0f:7c]
RSSI: -87 [da:00:5e:a2:0f:7c]
RSSI: -85 [da:00:5e:ae:0f:9c]
RSSI: -80 [da:00:5e:ae:0f:9c]
RSSI: -82 [da:00:5e:bf:0f:cc]
RSSI: -70 [da:00:5e:db:10:2c]
RSSI: -74 [da:00:5e:db:10:2c]
RSSI: -76 [da:00:5e:eb:10:5c]
RSSI: -68 [da:00:5e:eb:10:5c]
RSSI: -68 [da:00:5e:eb:10:5c]
RSSI: -73 [da:00:5e:fb:10:8c]
RSSI: -72 [da:00:5f:08:10:ac]
RSSI: -72 [da:00:5f:18:10:dc]
RSSI: -72 [da:00:5f:28:11:0c]
RSSI: -68 [da:00:5f:28:11:0c]
RSSI: -72 [da:00:5f:35:11:3c]
RSSI: -68 [da:00:5f:35:11:3c]
RSSI: -72 [da:00:5f:55:11:9c]
RSSI: -70 [da:00:5f:62:11:bc]
RSSI: -72 [da:00:5f:72:11:ec]
RSSI: -78 [da:00:5f:82:12:1c]
RSSI: -79 [da:00:5f:8f:12:3c]
RSSI: -75 [da:00:5f:8f:12:3c]
RSSI: -79 [da:00:5f:a7:12:8c]
RSSI: -76 [da:00:5f:a7:12:8c]
RSSI: -70 [da:00:5f:b8:12:bc]
RSSI: -78 [da:00:5f:b8:12:bc]
RSSI: -71 [da:00:5f:c4:12:dc]
RSSI: -70 [da:00:5f:c4:12:dc]
RSSI: -73 [da:00:5f:d4:13:0c]
RSSI: -72 [da:00:5f:f1:13:6c]
RSSI: -69 [da:00:60:01:13:9c]
RSSI: -68 [da:00:60:01:13:9c]
RSSI: -68 [da:00:60:01:13:9c]
RSSI: -72 [da:00:60:0e:13:bc]
RSSI: -68 [da:00:60:0e:13:bc]
RSSI: -73 [da:00:60:1b:13:dc]
RSSI: -69 [da:00:60:27:14:0c]
RSSI: -65 [da:00:60:27:14:0c]
RSSI: -75 [da:00:60:34:14:2c]
RSSI: -71 [da:00:60:34:14:2c]
RSSI: -76 [da:00:60:41:14:4c]
RSSI: -69 [da:00:60:4d:14:7c]
RSSI: -74 [da:00:60:5a:14:9c]
RSSI: -70 [da:00:60:5a:14:9c]
RSSI: -69 [da:00:60:67:14:cc]
RSSI: -72 [da:00:60:67:14:cc]
RSSI: -72 [da:00:60:67:14:cc]
RSSI: -69 [da:00:60:73:14:ec]
RSSI: -68 [da:00:60:73:14:ec]
RSSI: -73 [da:00:60:80:15:0c]
RSSI: -70 [da:00:60:80:15:0c]
RSSI: -69 [da:00:60:8d:15:3c]
RSSI: -76 [da:00:60:8d:15:3c]
RSSI: -74 [da:00:60:99:15:5c]
RSSI: -72 [da:00:60:99:15:5c]
RSSI: -80 [da:00:60:a6:15:7c]
RSSI: -79 [da:00:60:a6:15:7c]
RSSI: -77 [da:00:60:b3:15:ac]
RSSI: -79 [da:00:60:b3:15:ac]
RSSI: -76 [da:00:60:bf:15:cc]
RSSI: -79 [da:00:60:bf:15:cc]
RSSI: -79 [da:00:60:cc:15:fc]
RSSI: -79 [da:00:60:cc:15:fc]
RSSI: -75 [da:00:60:cc:15:fc]
RSSI: -75 [da:00:60:cc:15:fc]
RSSI: -75 [da:00:60:d9:16:1c]
RSSI: -82 [da:00:60:d9:16:1c]
RSSI: -79 [da:00:60:e5:16:3c]
RSSI: -73 [da:00:60:e5:16:3c]
RSSI: -84 [da:00:60:f2:16:6c]
RSSI: -85 [da:00:60:f2:16:6c]
RSSI: -84 [da:00:60:f2:16:6c]
RSSI: -83 [da:00:60:ff:00:0c]
RSSI: -77 [da:00:61:0c:00:2c]
RSSI: -75 [da:00:61:0c:00:2c]
RSSI: -81 [da:00:61:18:00:4c]
RSSI: -77 [da:00:61:18:00:4c]
RSSI: -79 [da:00:61:25:00:7c]
RSSI: -80 [da:00:61:25:00:7c]
RSSI: -75 [da:00:61:32:00:9c]
RSSI: -74 [da:00:61:32:00:9c]
RSSI: -75 [da:00:61:3e:00:bc]
RSSI: -71 [da:00:61:3e:00:bc]
RSSI: -71 [da:00:61:4b:00:ec]
RSSI: -73 [da:00:61:4b:00:ec]
RSSI: -70 [da:00:61:58:01:0c]
RSSI: -69 [da:00:61:58:01:0c]
RSSI: -72 [da:00:61:64:01:3c]
RSSI: -70 [da:00:61:64:01:3c]
RSSI: -70 [da:00:61:71:01:5c]
RSSI: -72 [da:00:61:71:01:5c]
RSSI: -69 [da:00:61:7e:01:7c]
RSSI: -71 [da:00:61:8b:01:ac]
RSSI: -69 [da:00:61:8b:01:ac]
RSSI: -68 [da:00:61:97:01:cc]
RSSI: -71 [da:00:61:97:01:cc]
RSSI: -69 [da:00:61:a4:01:fc]
RSSI: -73 [da:00:61:b1:02:1c]
RSSI: -71 [da:00:61:b1:02:1c]
RSSI: -71 [da:00:61:be:02:4c]
RSSI: -74 [da:00:61:be:02:4c]
RSSI: -72 [da:00:61:ca:02:6c]
RSSI: -71 [da:00:61:d7:02:8c]
RSSI: -69 [da:00:61:d7:02:8c]
RSSI: -71 [da:00:61:e4:02:bc]
RSSI: -70 [da:00:61:e4:02:bc]
RSSI: -68 [da:00:61:e4:02:bc]
RSSI: -65 [da:00:61:f1:02:dc]
RSSI: -66 [da:00:61:fd:03:0c]
RSSI: -64 [da:00:61:fd:03:0c]
RSSI: -64 [da:00:62:0a:03:2c]
RSSI: -64 [da:00:62:0a:03:2c]
RSSI: -64 [da:00:62:17:03:4c]
RSSI: -68 [da:00:62:23:03:7c]
RSSI: -67 [da:00:62:23:03:7c]
RSSI: -65 [da:00:62:30:03:9c]
RSSI: -66 [da:00:62:30:03:9c]
RSSI: -77 [da:00:62:3d:03:bc]
RSSI: -75 [da:00:62:4a:03:ec]
RSSI: -71 [da:00:62:4a:03:ec]
RSSI: -72 [da:00:62:57:04:0c]
RSSI: -60 [da:00:62:70:04:5c]
RSSI: -57 [da:00:62:70:04:5c]
RSSI: -58 [da:00:62:7d:04:7c]
RSSI: -54 [da:00:62:8a:04:ac]
RSSI: -55 [da:00:62:96:04:cc]
RSSI: -53 [da:00:62:96:04:cc]
RSSI: -53 [da:00:62:a3:04:fc]
RSSI: -52 [da:00:62:b0:05:1c]
RSSI: -53 [da:00:62:bd:05:3c]
RSSI: -51 [da:00:62:bd:05:3c]
RSSI: -52 [da:00:62:ca:05:6c]
RSSI: -51 [da:00:62:d6:05:8c]
RSSI: -53 [da:00:62:e3:05:bc]
RSSI: -51 [da:00:62:e3:05:bc]
RSSI: -52 [da:00:62:f0:05:dc]
RSSI: -52 [da:00:62:fd:06:0c]
RSSI: -54 [da:00:63:09:06:2c]
RSSI: -54 [da:00:63:09:06:2c]
RSSI: -53 [da:00:63:09:06:2c]
RSSI: -53 [da:00:63:16:06:4c]
RSSI: -54 [da:00:63:23:06:7c]
RSSI: -57 [da:00:63:30:06:9c]
RSSI: -57 [da:00:63:30:06:9c]
RSSI: -56 [da:00:63:30:06:9c]
RSSI: -58 [da:00:63:3c:06:bc]
RSSI: -60 [da:00:63:49:06:ec]
RSSI: -64 [da:00:63:56:07:0c]
RSSI: -65 [da:00:63:56:07:0c]
RSSI: -65 [da:00:63:56:07:0c]
RSSI: -70 [da:00:63:63:07:3c]
RSSI: -73 [da:00:63:7c:07:7c]
RSSI: -64 [da:00:63:96:07:cc]
RSSI: -66 [da:00:63:a3:07:fc]
RSSI: -63 [da:00:63:a3:07:fc]
RSSI: -66 [da:00:63:b0:08:1c]
RSSI: -65 [da:00:63:bd:08:3c]
RSSI: -70 [da:00:63:c9:08:6c]
RSSI: -69 [da:00:63:c9:08:6c]
RSSI: -79 [da:00:63:d6:08:8c]
RSSI: -73 [da:00:63:e3:08:bc]
RSSI: -74 [da:00:63:f0:08:dc]
RSSI: -71 [da:00:63:f0:08:dc]
RSSI: -71 [da:00:63:fd:08:fc]
RSSI: -71 [da:00:64:0a:09:2c]
RSSI: -71 [da:00:64:16:09:4c]
RSSI: -73 [da:00:64:16:09:4c]
RSSI: -75 [da:00:64:30:09:9c]
RSSI: -73 [da:00:64:3d:09:bc]
RSSI: -73 [da:00:64:3d:09:bc]
RSSI: -77 [da:00:64:4a:09:ec]
RSSI: -70 [da:00:64:57:0a:0c]
RSSI: -72 [da:00:64:63:0a:2c]
RSSI: -70 [da:00:64:63:0a:2c]
RSSI: -78 [da:00:64:70:0a:5c]
RSSI: -74 [da:00:64:7d:0a:7c]
RSSI: -77 [da:00:64:8a:0a:ac]
RSSI: -73 [da:00:64:8a:0a:ac]
RSSI: -73 [da:00:64:97:0a:cc]
RSSI: -73 [da:00:64:97:0a:cc]
RSSI: -71 [da:00:64:a4:0a:ec]
RSSI: -75 [da:00:64:b0:0b:1c]
RSSI: -71 [da:00:64:b0:0b:1c]
RSSI: -79 [da:00:64:bd:0b:3c]
RSSI: -80 [da:00:64:bd:0b:3c]
RSSI: -75 [da:00:64:ca:0b:6c]
RSSI: -76 [da:00:64:e4:0b:ac]
RSSI: -75 [da:00:64:e4:0b:ac]
RSSI: -79 [da:00:64:e4:0b:ac]
RSSI: -80 [da:00:64:fd:0b:fc]
RSSI: -74 [da:00:64:fd:0b:fc]
RSSI: -72 [da:00:65:0a:0c:2c]
RSSI: -83 [da:00:65:0a:0c:2c]
RSSI: -81 [da:00:65:17:0c:4c]
RSSI: -87 [da:00:65:24:0c:7c]
RSSI: -78 [da:00:65:31:0c:9c]
RSSI: -78 [da:00:65:3e:0c:bc]
RSSI: -74 [da:00:65:4a:0c:ec]
RSSI: -71 [da:00:65:57:0d:0c]
RSSI: -79 [da:00:65:57:0d:0c]
RSSI: -72 [da:00:65:64:0d:3c]
RSSI: -73 [da:00:65:71:0d:5c]
RSSI: -71 [da:00:65:7e:0d:8c]
RSSI: -73 [da:00:65:8b:0d:ac]
RSSI: -86 [da:00:65:97:0d:cc]
RSSI: -70 [da:00:65:97:0d:cc]
RSSI: -67 [da:00:65:a5:0d:fc]
RSSI: -68 [da:00:65:b1:0e:1c]
RSSI: -67 [da:00:65:b1:0e:1c]
RSSI: -85 [da:00:65:be:0e:3c]
RSSI: -67 [da:00:65:be:0e:3c]
RSSI: -79 [da:00:65:cb:0e:6c]
RSSI: -69 [da:00:65:d8:0e:8c]
RSSI: -70 [da:00:65:d8:0e:8c]
RSSI: -69 [da:00:65:d8:0e:8c]
RSSI: -77 [da:00:65:e5:0e:bc]
RSSI: -74 [da:00:65:e5:0e:bc]
RSSI: -72 [da:00:65:f2:0e:dc]
RSSI: -80 [da:00:65:f2:0e:dc]
RSSI: -80 [da:00:65:ff:0e:fc]
RSSI: -75 [da:00:65:ff:0e:fc]
RSSI: -85 [da:00:66:0b:0f:2c]
RSSI: -75 [da:00:66:18:0f:4c]
RSSI: -84 [da:00:66:18:0f:4c]
RSSI: -74 [da:00:66:25:0f:7c]
RSSI: -88 [da:00:66:32:0f:9c]
RSSI: -83 [da:00:66:32:0f:9c]
RSSI: -83 [da:00:66:32:0f:9c]
RSSI: -73 [da:00:66:3f:0f:bc]
RSSI: -83 [da:00:66:3f:0f:bc]
RSSI: -78 [da:00:66:4c:0f:ec]
RSSI: -71 [da:00:66:4c:0f:ec]
RSSI: -83 [da:00:66:59:10:0c]
RSSI: -74 [da:00:66:59:10:0c]
RSSI: -73 [da:00:66:59:10:0c]
RSSI: -69 [da:00:66:66:10:3c]
RSSI: -81 [da:00:66:66:10:3c]
RSSI: -71 [da:00:66:73:10:5c]
RSSI: -69 [da:00:66:73:10:5c]
RSSI: -78 [da:00:66:7f:10:8c]
RSSI: -69 [da:00:66:7f:10:8c]
RSSI: -68 [da:00:66:8d:10:ac]
RSSI: -75 [da:00:66:8d:10:ac]
RSSI: -69 [da:00:66:99:10:cc]
RSSI: -69 [da:00:66:99:10:cc]
RSSI: -75 [da:00:66:a6:10:fc]
RSSI: -68 [da:00:66:a6:10:fc]
RSSI: -75 [da:00:66:b3:11:1c]
RSSI: -75 [da:00:66:b3:11:1c]
RSSI: -69 [da:00:66:c0:11:4c]
RSSI: -70 [da:00:66:c0:11:4c]
RSSI: -75 [da:00:66:cd:11:6c]
RSSI: -69 [da:00:66:cd:11:6c]
RSSI: -76 [da:00:66:da:11:8c]
RSSI: -71 [da:00:66:e7:11:bc]
RSSI: -70 [da:00:66:e7:11:bc]
RSSI: -76 [da:00:66:f4:11:dc]
RSSI: -72 [da:00:66:f4:11:dc]
RSSI: -79 [da:00:67:01:12:0c]
RSSI: -73 [da:00:67:0e:12:2c]
RSSI: -69 [da:00:67:0e:12:2c]
RSSI: -82 [da:00:67:1a:12:4c]
RSSI: -75 [da:00:67:1a:12:4c]
RSSI: -81 [da:00:67:27:12:7c]
RSSI: -70 [da:00:67:35:12:9c]
RSSI: -70 [da:00:67:35:12:9c]
RSSI: -80 [da:00:67:41:12:cc]
RSSI: -77 [da:00:67:41:12:cc]
RSSI: -77 [da:00:67:4e:12:ec]
RSSI: -71 [da:00:67:5b:13:0c]
RSSI: -73 [da:00:67:68:13:3c]
RSSI: -72 [da:00:67:68:13:3c]
RSSI: -73 [da:00:67:75:13:5c]
RSSI: -69 [da:00:67:82:13:8c]
RSSI: -69 [da:00:67:8f:13:ac]
RSSI: -73 [da:00:67:9c:13:dc]
RSSI: -64 [da:00:67:a9:13:fc]
RSSI: -71 [da:00:67:b6:14:2c]
RSSI: -77 [da:00:67:c3:14:4c]
RSSI: -72 [da:00:67:c3:14:4c]
RSSI: -68 [da:00:67:d0:14:6c]
RSSI: -71 [da:00:67:dc:14:9c]
RSSI: -73 [da:00:67:ea:14:bc]
RSSI: -70 [da:00:67:ea:14:bc]
RSSI: -68 [da:00:67:f7:14:ec]
RSSI: -70 [da:00:68:03:15:0c]
RSSI: -74 [da:00:68:10:15:3c]
RSSI: -73 [da:00:68:10:15:3c]
RSSI: -72 [da:00:68:1e:15:5c]
RSSI: -73 [da:00:68:1e:15:5c]
RSSI: -77 [da:00:68:1e:15:5c]
RSSI: -77 [da:00:68:2a:15:7c]
RSSI: -77 [da:00:68:37:15:ac]
RSSI: -75 [da:00:68:37:15:ac]
RSSI: -78 [da:00:68:44:15:cc]
RSSI: -75 [da:00:68:51:15:fc]
RSSI: -75 [da:00:68:51:15:fc]
RSSI: -74 [da:00:68:51:15:fc]
RSSI: -79 [da:00:68:5e:16:1c]
RSSI: -78 [da:00:68:5e:16:1c]
RSSI: -74 [da:00:68:6b:16:4c]
RSSI: -75 [da:00:68:78:16:6c]
RSSI: -89 [da:00:68:85:00:2c]
RSSI: -87 [da:00:68:85:00:2c]
RSSI: -83 [da:00:68:85:00:2c]
RSSI: -78 [da:00:68:92:00:4c]
RSSI: -85 [da:00:68:92:00:4c]
RSSI: -82 [da:00:68:9f:00:7c]
RSSI: -80 [da:00:68:9f:00:7c]
RSSI: -85 [da:00:68:ac:00:9c]
RSSI: -78 [da:00:68:ac:00:9c]
RSSI: -75 [da:00:68:b9:00:cc]
RSSI: -77 [da:00:68:b9:00:cc]
RSSI: -72 [da:00:68:c6:00:ec]
RSSI: -72 [da:00:68:c6:00:ec]
RSSI: -75 [da:00:68:d3:01:1c]
RSSI: -71 [da:00:68:d3:01:1c]
RSSI: -71 [da:00:68:e0:01:3c]
RSSI: -73 [da:00:68:e0:01:3c]
RSSI: -73 [da:00:68:e0:01:3c]
RSSI: -70 [da:00:68:ed:01:6c]
RSSI: -72 [da:00:68:fa:01:8c]
RSSI: -70 [da:00:68:fa:01:8c]
